year,year_rank,group,artist,song_name
2010,21,Jay-Z and Alicia Keys,Jay-Z,Empire State of Mind
2010,21,Jay-Z and Alicia Keys,Alicia Keys,Empire State of Mind
2010,22,Usher feat. Pitbull,Usher,DJ Got Us Fallin' in Love
2010,22,Usher feat. Pitbull,Pitbull,DJ Got Us Fallin' in Love
2010,23,Travie McCoy feat. Bruno Mars,Travie McCoy,Billionaire
2010,23,Travie McCoy feat. Bruno Mars,Bruno Mars,Billionaire
2010,24,Eminem,Eminem,Not Afraid
2010,25,Iyaz,Iyaz,Replay
2010,26,David Guetta feat. Akon,David Guetta,Sexy Chick
2010,26,David Guetta feat. Akon,Akon,Sexy Chick
2010,27,The Script,The Script,Breakeven
2010,28,Ke$ha,Ke$ha,Your Love Is My Drug
2010,29,Black Eyed Peas,Black Eyed Peas,I Gotta Feeling
2010,30,Owl City,Owl City,Fireflies
2010,31,Trey Songz feat. Fabolous,Trey Songz,Say Aah
2010,31,Trey Songz feat. Fabolous,Fabolous,Say Aah
2010,32,Drake,Drake,Find Your Love
2010,33,Lady Gaga,Lady Gaga,Alejandro
2010,34,Jason Derulo,Jason Derulo,Ridin' Solo
2010,35,Nelly,Nelly,Just A Dream
2010,36,Ludacris,Ludacris,How Low
2010,37,Far East Movement feat. The Cataracs and Dev,Far East Movement,Like A G6
2010,37,Far East Movement feat. The Cataracs and Dev,The Cataracs,Like A G6
2010,37,Far East Movement feat. The Cataracs and Dev,Dev,Like A G6
2010,38,Timbaland feat. Justin Timberlake,Timbaland,Carry Out
2010,38,Timbaland feat. Justin Timberlake,Justin Timberlake,Carry Out
2010,39,Michael Buble,Michael Buble,Haven't Met You Yet
2010,40,Flo Rida feat. David Guetta,Flo Rida,Club Can't Handle Me
2010,40,Flo Rida feat. David Guetta,David Guetta,Club Can't Handle Me
2010,41,Jay Sean feat. Lil Wayne,Jay Sean,Down
2010,41,Jay Sean feat. Lil Wayne,Lil Wayne,Down
2010,42,La Roux,La Roux,Bulletproof
2010,43,Jason Derulo,Jason Derulo,Whatcha Say
2010,44,Justin Bieber feat. Ludacris,Justin Bieber,Baby
2010,44,Justin Bieber feat. Ludacris,Ludacris,Baby
2010,45,Adam Lambert,Adam Lambert,Whataya Want From Me
2010,46,Taylor Swift,Taylor Swift,Mine
2010,47,Rihanna,Rihanna,Only Girl (In The World)
2010,48,Kris Allen,Kris Allen,Live Like We're Dying
2010,49,Rihanna feat. Jeezy,Rihanna,Hard
2010,49,Rihanna feat. Jeezy,Jeezy,Hard
2010,50,Jay-Z and Mr. Hudson,Jay-Z,Young Forever
2010,50,Jay-Z and Mr. Hudson,Mr. Hudson,Young Forever
2010,51,Ke$ha feat. 3OH!3,Ke$ha,Blah Blah Blah
2010,51,Ke$ha feat. 3OH!3,3OH!3,Blah Blah Blah
2010,52,Trey Songz feat. Nicki Minaj,Trey Songz,Bottoms Up
2010,52,Trey Songz feat. Nicki Minaj,Nicki Minaj,Bottoms Up
2010,53,Jay Sean feat. Sean Paul and Lil Jon,Jay Sean,Do You Remember
2010,53,Jay Sean feat. Sean Paul and Lil Jon,Sean Paul,Do You Remember
2010,53,Jay Sean feat. Sean Paul and Lil Jon,Lil Jon,Do You Remember
2010,54,OneRepublic,OneRepublic,All The Right Moves
2010,55,Orianthi,Orianthi,According To You
2010,56,Ludacris feat. Nicki Minaj,Ludacris,My Chick Bad
2010,56,Ludacris feat. Nicki Minaj,Nicki Minaj,My Chick Bad
2010,57,Taylor Swift,Taylor Swift,You Belong With Me
2010,58,Black Eyed Peas,Black Eyed Peas,Meet Me Halfway
2010,59,Ke$ha,Ke$ha,Take It Off
2010,60,Drake,Drake,Over
2010,61,Neon Trees,Neon Trees,Animal
2010,62,Maroon 5,Maroon 5,Misery
2010,63,B.o.B feat. Rivers Cuomo,B.o.B,Magic
2010,63,B.o.B feat. Rivers Cuomo,Rivers Cuomo,Magic
2010,64,Lady Gaga,Lady Gaga,Paparazzi
2010,65,New Boyz feat. Ray J,New Boyz,Tie Me Down
2010,65,New Boyz feat. Ray J,Ray J,Tie Me Down
2010,66,Nicki Minaj,Nicki Minaj,Your Love
2010,67,Miley Cyrus,Miley Cyrus,Party In The U.S.A.
2010,68,Chris Brown feat. Tyga and Kevin McCall,Chris Brown,Deuces
2010,68,Chris Brown feat. Tyga and Kevin McCall,Tyga,Deuces
2010,68,Chris Brown feat. Tyga and Kevin McCall,Kevin McCall,Deuces
2010,69,Britney Spears,Britney Spears,3
2010,70,Shontelle,Shontelle,Impossible
2010,71,"Drake feat. Kanye West, Lil Wayne and Eminem",Drake,Forever
2010,71,"Drake feat. Kanye West, Lil Wayne and Eminem",Kanye West,Forever
2010,71,"Drake feat. Kanye West, Lil Wayne and Eminem",Lil Wayne,Forever
2010,71,"Drake feat. Kanye West, Lil Wayne and Eminem",Eminem,Forever
2010,72,Boys Like Girls feat. Taylor Swift,Boys Like Girls,Two Is Better Than One
2010,72,Boys Like Girls feat. Taylor Swift,Taylor Swift,Two Is Better Than One
2010,73,3OH!3 feat. Ke$ha,3OH!3,My First Kiss
2010,73,3OH!3 feat. Ke$ha,Ke$ha,My First Kiss
2010,74,Kelly Clarkson,Kelly Clarkson,Already Gone
2010,75,Black Eyed Peas,Black Eyed Peas,Rock That Body
2010,76,OneRepublic,OneRepublic,Secrets
2010,77,Selena Gomez and The Scene,Selena Gomez and The Scene,Naturally
2010,78,Alicia Keyes,Alicia Keyes,Un-Thinkable (I'm Ready)
2010,79,"DJ Khaled feat. T-Pain, Ludacris, Snoop Dogg and Rick Ross",DJ Khaled,All I Do Is Win
2010,79,"DJ Khaled feat. T-Pain, Ludacris, Snoop Dogg and Rick Ross",T-Pain,All I Do Is Win
2010,79,"DJ Khaled feat. T-Pain, Ludacris, Snoop Dogg and Rick Ross",Ludacris,All I Do Is Win
2010,79,"DJ Khaled feat. T-Pain, Ludacris, Snoop Dogg and Rick Ross",Snoop Dogg,All I Do Is Win
2010,79,"DJ Khaled feat. T-Pain, Ludacris, Snoop Dogg and Rick Ross",Rick Ross,All I Do Is Win
2010,80,"Kevin Rudolf feat. Birdman, Jay Sean, and Lil Wayne",Kevin Rudolf,I Made It (Cash Money Heroes)
2010,80,"Kevin Rudolf feat. Birdman, Jay Sean, and Lil Wayne",Birdman,I Made It (Cash Money Heroes)
2010,80,"Kevin Rudolf feat. Birdman, Jay Sean, and Lil Wayne",Jay Sean,I Made It (Cash Money Heroes)
2010,80,"Kevin Rudolf feat. Birdman, Jay Sean, and Lil Wayne",and Lil Wayne,I Made It (Cash Money Heroes)
2010,81,Sugarland,Sugarland,Stuck Like Glue
2010,82,Usher feat. Plies,Usher,Hey Daddy (Daddy's Home)
2010,82,Usher feat. Plies,Plies,Hey Daddy (Daddy's Home)
2010,83,Usher,Usher,There Goes My Baby
2010,84,Taylor Swift,Taylor Swift,Today Was A Fairytale
2010,85,Timbaland feat. Drake,Timbaland,Say Something
2010,85,Timbaland feat. Drake,Drake,Say Something
2010,86,Beyonce,Beyonce,Sweet Dreams
2010,87,Kings of Leon,Kings of Leon,Use Somebody
2010,88,Carrie Underwood,Carrie Underwood,Undo It
2010,89,Sean Kingston and Justin Bieber,Sean Kingston,Eenie Meenie
2010,89,Sean Kingston and Justin Bieber,Justin Bieber,Eenie Meenie
2010,90,Lil Wayne feat. Drake,Lil Wayne,Right Above It
2010,90,Lil Wayne feat. Drake,Drake,Right Above It
2010,91,Miranda Lambert,Miranda Lambert,The House That Built Me
2010,92,The Band Perry,The Band Perry,If I Die Young
2010,93,Paramore,Paramore,The Only Exception
2010,94,Lady Antebellum,Lady Antebellum,American Honey
2010,95,Sara Bareilles,Sara Bareilles,King Of Anything
2010,96,Daughtry,Daughtry,Life After You
2010,97,Uncle Kraker,Uncle Kraker,Smile
2010,98,Cali Swag District,Cali Swag District,Teach Me How To Dougie
2010,99,Alicia Keyes,Alicia Keyes,Try Sleeping With  A Broken Heart
2010,100,Jerrod Niemann,Jerrod Niemann,"Lover, Lover"
2011,1,Adele,Adele,Rolling In The Deep
2011,2,LMFAO feat. Lauren Bennett and GoonRock,LMFAO,Party Rock Anthem
2011,2,LMFAO feat. Lauren Bennett and GoonRock,Lauren Bennett,Party Rock Anthem
2011,2,LMFAO feat. Lauren Bennett and GoonRock,GoonRock,Party Rock Anthem
2011,3,Katy Perry,Katy Perry,Firework
2011,4,Katy Perry feat. Kanye West,Katy Perry,E.T.
2011,4,Katy Perry feat. Kanye West,Kanye West,E.T.
2011,5,"Pitbull feat. Ne-Yo, Afrojack and Nayer",Pitbull,Give Me Everything
2011,5,"Pitbull feat. Ne-Yo, Afrojack and Nayer",Ne-Yo,Give Me Everything
2011,5,"Pitbull feat. Ne-Yo, Afrojack and Nayer",Afrojack,Give Me Everything
2011,5,"Pitbull feat. Ne-Yo, Afrojack and Nayer",Nayer,Give Me Everything
2011,6,Bruno Mars,Bruno Mars,Grenade
2011,7,Cee Lo Green,Cee Lo Green,F**K You (Forget You)
2011,8,Nicki Minaj,Nicki Minaj,Super Bass
2011,9,Maroon 5 feat. Christina Aguilera,Maroon 5,Moves Like Jagger
2011,9,Maroon 5 feat. Christina Aguilera,Christina Aguilera,Moves Like Jagger
2011,10,The Black Eyed Peas,The Black Eyed Peas,Just Can't Get Enough
2011,11,Jennifer Lopez feat. Pitbull,Jennifer Lopez,On The Floor
2011,11,Jennifer Lopez feat. Pitbull,Pitbull,On The Floor
2011,12,Rihanna,Rihanna,S&M
2011,13,Foster The People,Foster The People,Pumped Up Kicks
2011,14,Katy Perry,Katy Perry,Last Friday Night (T.G.I.F.)
2011,15,Bruno Mars,Bruno Mars,Just The Way You Are
2011,16,Enrique Iglesias feat. Ludacris and DJ Frank E,Enrique Iglesias,Tonight (I'm Lovin' You)
2011,16,Enrique Iglesias feat. Ludacris and DJ Frank E,Ludacris,Tonight (I'm Lovin' You)
2011,16,Enrique Iglesias feat. Ludacris and DJ Frank E,DJ Frank E,Tonight (I'm Lovin' You)
2011,17,P!Nk,P!Nk,Raise Your Glass
2011,18,Lady Gaga,Lady Gaga,Born This Way
2011,19,P!Nk,P!Nk,F**Kin' Perfect
2011,20,Rihanna feat. Drake,Rihanna,What's My Name?
2011,20,Rihanna feat. Drake,Drake,What's My Name?
2011,21,Chris Brown feat. Lil Wayne and Busta Rhymes,Chris Brown,Look At Me Now
2011,21,Chris Brown feat. Lil Wayne and Busta Rhymes,Lil Wayne,Look At Me Now
2011,21,Chris Brown feat. Lil Wayne and Busta Rhymes,Busta Rhymes,Look At Me Now
2011,22,Jeremih feat. 50 Cent,Jeremih,Down On Me
2011,22,Jeremih feat. 50 Cent,50 Cent,Down On Me
2011,23,Lil Wayne,Lil Wayne,How To Love
2011,24,Adele,Adele,Someone Like You
2011,25,OneRepublic,OneRepublic,Good Life
2011,26,Bruno Mars,Bruno Mars,The Lazy Song
2011,27,Britney Spears,Britney Spears,Till The World Ends
2011,28,Lupe Fiasco,Lupe Fiasco,The Show Goes On
2011,29,Lady Gaga,Lady Gaga,The Edge Of Glory
2011,30,Ke$Ha,Ke$Ha,We R Who We R
2011,31,Wiz Khalifa,Wiz Khalifa,Black And Yellow
2011,32,Hot Chelle Rae,Hot Chelle Rae,Tonight Tonight
2011,33,Ke$Ha,Ke$Ha,Blow
2011,34,Bad Meets Evil feat. Bruno Mars,Bad Meets Evil,Lighters
2011,34,Bad Meets Evil feat. Bruno Mars,Bruno Mars,Lighters
2011,35,The Band Perry,The Band Perry,If I Die Young
2011,36,Gym Class Heroes feat. Adam Levine,Gym Class Heroes,Stereo Hearts
2011,36,Gym Class Heroes feat. Adam Levine,Adam Levine,Stereo Hearts
2011,37,The Black Eyed Peas,The Black Eyed Peas,The Time (Dirty Bit)
2011,38,Diddy - Dirty Money feat. Skylar Grey,Diddy - Dirty Money,Coming Home
2011,38,Diddy - Dirty Money feat. Skylar Grey,Skylar Grey,Coming Home
2011,39,Pitbull feat. T-Pain,Pitbull,Hey Baby (Drop It To The Floor)
2011,39,Pitbull feat. T-Pain,T-Pain,Hey Baby (Drop It To The Floor)
2011,40,Rihanna,Rihanna,Only Girl (In The World)
2011,41,Lil Wayne feat. Cory Gunz,Lil Wayne,6 Foot 7 Foot
2011,41,Lil Wayne feat. Cory Gunz,Cory Gunz,6 Foot 7 Foot
2011,42,Lady Antebellum,Lady Antebellum,Just A Kiss
2011,43,Jason Aldean,Jason Aldean,Dirt Road Anthem
2011,44,Taio Cruz,Taio Cruz,Dynamite
2011,45,Waka Flocka Flame feat. Roscoe Dash and Wale,Waka Flocka Flame,No Hands
2011,45,Waka Flocka Flame feat. Roscoe Dash and Wale,Roscoe Dash,No Hands
2011,45,Waka Flocka Flame feat. Roscoe Dash and Wale,Wale,No Hands
2011,46,Britney Spears,Britney Spears,I Wanna Go
2011,47,"DJ Khaled feat. Drake, Rick Ross and Lil Wayne",DJ Khaled,I'm On One
2011,47,"DJ Khaled feat. Drake, Rick Ross and Lil Wayne",Drake,I'm On One
2011,47,"DJ Khaled feat. Drake, Rick Ross and Lil Wayne",Rick Ross,I'm On One
2011,47,"DJ Khaled feat. Drake, Rick Ross and Lil Wayne",Lil Wayne,I'm On One
2011,48,Cobra Starship feat. Sabi,Cobra Starship,You Make Me Feel...
2011,48,Cobra Starship feat. Sabi,Sabi,You Make Me Feel...
2011,49,Chris Brown,Chris Brown,Yeah 3x
2011,50,Nicki Minaj feat. Drake,Nicki Minaj,Moment 4 Life
2011,50,Nicki Minaj feat. Drake,Drake,Moment 4 Life
2011,51,Dr. Dre feat. Eminem and Skylar Grey,Dr. Dre,I Need A Doctor
2011,51,Dr. Dre feat. Eminem and Skylar Grey,Eminem,I Need A Doctor
2011,51,Dr. Dre feat. Eminem and Skylar Grey,Skylar Grey,I Need A Doctor
2011,52,Nelly,Nelly,Just A Dream
2011,53,Kelly Rowland feat. Lil Wayne,Kelly Rowland,Motivation
2011,53,Kelly Rowland feat. Lil Wayne,Lil Wayne,Motivation
2011,54,Edward Maya and Vika Jigulina,Edward Maya,Stereo Love
2011,54,Edward Maya and Vika Jigulina,Vika Jigulina,Stereo Love
2011,55,Christina Perri,Christina Perri,Jar Of Hearts
2011,56,Wiz Khalifa,Wiz Khalifa,Roll Up
2011,57,LMFAO,LMFAO,Sexy And I Know It
2011,58,Far*East Movement feat. Ryan Tedder,Far*East Movement,Rocketeer
2011,58,Far*East Movement feat. Ryan Tedder,Ryan Tedder,Rocketeer
2011,59,Kanye West,Kanye West,All Of The Lights
2011,60,Britney Spears,Britney Spears,Hold It Against Me
2011,61,Usher,Usher,More
2011,62,Avril Lavigne,Avril Lavigne,What The Hell
2011,63,Tinie Tempah feat. Eric Turner,Tinie Tempah,Written In The Stars
2011,63,Tinie Tempah feat. Eric Turner,Eric Turner,Written In The Stars
2011,64,Trey Songz feat. Nicki Minaj,Trey Songz,Bottoms Up
2011,64,Trey Songz feat. Nicki Minaj,Nicki Minaj,Bottoms Up
2011,65,Usher feat. Pitbull,Usher,DJ Got Us Fallin' In Love
2011,65,Usher feat. Pitbull,Pitbull,DJ Got Us Fallin' In Love
2011,66,The Script,The Script,For The First Time
2011,67,Blake Shelton,Blake Shelton,Honey Bee
2011,68,Jason Aldean With Kelly Clarkson,Jason Aldean With Kelly Clarkson,Don't You Wanna Stay
2011,69,Rihanna feat. Calvin Harris,Rihanna,We Found Love
2011,69,Rihanna feat. Calvin Harris,Calvin Harris,We Found Love
2011,70,Keri Hilson,Keri Hilson,Pretty Girl Rock
2011,71,Lady Gaga,Lady Gaga,You And I
2011,72,Far East Movement feat. The Cataracs and Dev,Far East Movement,Like A G6
2011,72,Far East Movement feat. The Cataracs and Dev,The Cataracs,Like A G6
2011,72,Far East Movement feat. The Cataracs and Dev,Dev,Like A G6
2011,73,David Guetta feat. Usher,David Guetta,Without You
2011,73,David Guetta feat. Usher,Usher,Without You
2011,74,Taylor Swift,Taylor Swift,Back To December
2011,75,Katy Perry,Katy Perry,Teenage Dream
2011,76,Eli Young Band,Eli Young Band,Crazy Girl
2011,77,Rihanna,Rihanna,Cheers (Drink To That)
2011,78,Selena Gomez and The Scene,Selena Gomez and The Scene,Who Says
2011,79,Jake Owen,Jake Owen,Barefoot Blue Jean Night
2011,80,Zac Brown Band feat. Jimmy Buffett,Zac Brown Band,Knee Deep
2011,80,Zac Brown Band feat. Jimmy Buffett,Jimmy Buffett,Knee Deep
2011,81,Luke Bryan,Luke Bryan,Country Girl (Shake It For Me)
2011,82,Brad Paisley With Carrie Underwood,Brad Paisley With Carrie Underwood,Remind Me
2011,83,Dev,Dev,In The Dark
2011,84,New Boyz feat. The Cataracs and Dev,New Boyz,Backseat
2011,84,New Boyz feat. The Cataracs and Dev,The Cataracs,Backseat
2011,84,New Boyz feat. The Cataracs and Dev,Dev,Backseat
2011,85,Drake,Drake,Headlines
2011,86,Beyonce,Beyonce,Best Thing I Never Had
2011,87,Jason Derulo,Jason Derulo,Don't Wanna Go Home
2011,88,David Guetta feat. Flo Rida and Nicki Minaj,David Guetta,Where Them Girls At
2011,88,David Guetta feat. Flo Rida and Nicki Minaj,Flo Rida,Where Them Girls At
2011,88,David Guetta feat. Flo Rida and Nicki Minaj,Nicki Minaj,Where Them Girls At
2011,89,Chris Brown,Chris Brown,She Ain't You
2011,90,Rodney Atkins,Rodney Atkins,Take A Back Road
2011,91,Mike Posner,Mike Posner,Please Don't Go
2011,92,Miguel,Miguel,Sure Thing
2011,93,Jessie J feat. B.O.B,Jessie J,Price Tag
2011,93,Jessie J feat. B.O.B,B.O.B,Price Tag
2011,94,Blake Shelton,Blake Shelton,God Gave Me You
2011,95,Lil Wayne feat. Drake,Lil Wayne,She Will
2011,95,Lil Wayne feat. Drake,Drake,She Will
2011,96,Thompson Square,Thompson Square,Are You Gonna Kiss Me Or Not
2011,97,Neon Trees,Neon Trees,Animal
2011,98,Kenny Chesney feat. Grace Potter,Kenny Chesney,You And Tequila
2011,98,Kenny Chesney feat. Grace Potter,Grace Potter,You And Tequila
2011,99,Zac Brown Band,Zac Brown Band,Colder Weather
2011,100,Big Sean feat. Chris Brown,Big Sean,My Last
2011,100,Big Sean feat. Chris Brown,Chris Brown,My Last
2012,1,Gotye feat. Kimbra,Gotye,Somebody That I Used To Know
2012,1,Gotye feat. Kimbra,Kimbra,Somebody That I Used To Know
2012,2,Carly Rae Jepsen,Carly Rae Jepsen,Call Me Maybe
2012,3,fun. feat. Janelle Monae,fun.,We Are Young
2012,3,fun. feat. Janelle Monae,Janelle Monae,We Are Young
2012,4,Maroon 5 feat. Wiz Khalifa,Maroon 5,Payphone
2012,4,Maroon 5 feat. Wiz Khalifa,Wiz Khalifa,Payphone
2012,5,Ellie Goulding,Ellie Goulding,Lights
2012,6,The Wanted,The Wanted,Glad You Came
2012,7,Kelly Clarkson,Kelly Clarkson,Stronger (What Doesn't Kill You)
2012,8,Rihanna feat. Calvin Harris,Rihanna,We Found Love
2012,8,Rihanna feat. Calvin Harris,Calvin Harris,We Found Love
2012,9,Nicki Minaj,Nicki Minaj,Starships
2012,10,One Direction,One Direction,What Makes You Beautiful
2012,11,Flo Rida feat. Sia,Flo Rida,Wild Ones
2012,11,Flo Rida feat. Sia,Sia,Wild Ones
2012,12,Adele,Adele,Set Fire To The Rain
2012,13,LMFAO,LMFAO,Sexy And I Know It
2012,14,fun.,fun.,Some Nights
2012,15,Katy Perry,Katy Perry,Wide Awake
2012,16,Flo Rida,Flo Rida,Good Feeling
2012,17,Flo Rida,Flo Rida,Whistle
2012,18,Maroon 5,Maroon 5,One More Night
2012,19,Train,Train,Drive By
2012,20,Drake feat. Lil Wayne,Drake,The Motto
2012,20,Drake feat. Lil Wayne,Lil Wayne,The Motto
2012,21,Rihanna,Rihanna,Where Have You Been
2012,22,Neon Trees,Neon Trees,Everybody Talks
2012,23,Drake feat. Rihanna,Drake,Take Care
2012,23,Drake feat. Rihanna,Rihanna,Take Care
2012,24,David Guetta feat. Sia,David Guetta,Titanium
2012,24,David Guetta feat. Sia,Sia,Titanium
2012,25,Jason Mraz,Jason Mraz,I Won't Give Up
2012,26,Bruno Mars,Bruno Mars,It Will Rain
2012,27,"Kanye West, Big Sean, Pusha T, 2 Chainz",Kanye West,Mercy
2012,27,"Kanye West, Big Sean, Pusha T, 2 Chainz",Big Sean,Mercy
2012,27,"Kanye West, Big Sean, Pusha T, 2 Chainz",Pusha T,Mercy
2012,27,"Kanye West, Big Sean, Pusha T, 2 Chainz",2 Chainz,Mercy
2012,28,Justin Bieber,Justin Bieber,Boyfriend
2012,29,LMFAO feat. Lauren Bennett and GoonRock,LMFAO,Party Rock Anthem
2012,29,LMFAO feat. Lauren Bennett and GoonRock,Lauren Bennett,Party Rock Anthem
2012,29,LMFAO feat. Lauren Bennett and GoonRock,GoonRock,Party Rock Anthem
2012,30,Alex Clare,Alex Clare,Too Close
2012,31,Katy Perry,Katy Perry,Part Of Me
2012,32,Snoop Dogg and Wiz Khalifa feat. Bruno Mars,Snoop Dogg,"Young, Wild and Free"
2012,32,Snoop Dogg and Wiz Khalifa feat. Bruno Mars,Wiz Khalifa,"Young, Wild and Free"
2012,32,Snoop Dogg and Wiz Khalifa feat. Bruno Mars,Bruno Mars,"Young, Wild and Free"
2012,33,Taylor Swift,Taylor Swift,We Are Never Ever Getting Back Together
2012,34,Justin Bieber feat. Big Sean,Justin Bieber,As Long as You Love Me
2012,34,Justin Bieber feat. Big Sean,Big Sean,As Long as You Love Me
2012,35,David Guetta feat. Nicki Minaj,David Guetta,Turn Me On
2012,35,David Guetta feat. Nicki Minaj,Nicki Minaj,Turn Me On
2012,36,Maroon 5 feat. Christina Aguilera,Maroon 5,Moves Like Jagger
2012,36,Maroon 5 feat. Christina Aguilera,Christina Aguilera,Moves Like Jagger
2012,37,P!nk,P!nk,Blow Me (One Last Kiss)
2012,38,Owl City and Carly Rae Jepsen,Owl City,Good Time
2012,38,Owl City and Carly Rae Jepsen,Carly Rae Jepsen,Good Time
2012,39,Demi Lovato,Demi Lovato,Give Your Heart A Break
2012,40,Jay Z and Kanye West,Jay Z,Ni**As In Paris
2012,40,Jay Z and Kanye West,Kanye West,Ni**As In Paris
2012,41,Katy Perry,Katy Perry,The One That Got Away
2012,42,Calvin Harris,Calvin Harris,Feel So Close
2012,43,Adele,Adele,Someone Like You
2012,44,Usher,Usher,Scream
2012,45,Tyga,Tyga,Rack City
2012,46,Jessie J,Jessie J,Domino
2012,47,Psy,Psy,Gangnam Style
2012,48,Pitbull feat. Chris Brown,Pitbull,International Love
2012,48,Pitbull feat. Chris Brown,Chris Brown,International Love
2012,49,Phillip Phillips,Phillip Phillips,Home
2012,50,David Guetta feat. Usher,David Guetta,Without You
2012,50,David Guetta feat. Usher,Usher,Without You
2012,51,Gym Class Heroes feat. Neon Hitch,Gym Class Heroes,Ass Back Home
2012,51,Gym Class Heroes feat. Neon Hitch,Neon Hitch,Ass Back Home
2012,52,Hunter Hayes,Hunter Hayes,Wanted
2012,53,Luke Bryan,Luke Bryan,Drunk On You
2012,54,2 Chainz feat. Drake,2 Chainz,No Lie
2012,54,2 Chainz feat. Drake,Drake,No Lie
2012,55,Cher Lloyd,Cher Lloyd,Want U Back
2012,56,Chris Brown,Chris Brown,Don't Wake Me Up
2012,57,Big Sean feat. Nicki Minaj,Big Sean,Dance (A$$)
2012,57,Big Sean feat. Nicki Minaj,Nicki Minaj,Dance (A$$)
2012,58,Eric Church,Eric Church,Springsteen
2012,59,Karmin,Karmin,Brokenhearted
2012,60,Gavin DeGraw,Gavin DeGraw,Not Over You
2012,61,Gym Class Heroes feat. Adam Levine,Gym Class Heroes,Stereo Hearts
2012,61,Gym Class Heroes feat. Adam Levine,Adam Levine,Stereo Hearts
2012,62,Pitbull,Pitbull,Back In Time
2012,63,J. Cole,J. Cole,Work Out
2012,64,Adele,Adele,Rumour Has It
2012,65,Calvin Harris feat. Ne-Yo,Calvin Harris,Let's Go
2012,65,Calvin Harris feat. Ne-Yo,Ne-Yo,Let's Go
2012,66,Carrie Underwood,Carrie Underwood,Good Girl
2012,67,Little Big Town,Little Big Town,Pontoon
2012,68,The Lumineers,The Lumineers,Ho Hey
2012,69,Coldplay,Coldplay,Paradise
2012,70,Carrie Underwood,Carrie Underwood,Blown Away
2012,71,Adele,Adele,Rolling In The Deep
2012,72,Usher,Usher,Climax
2012,73,Wiz Khalifa,Wiz Khalifa,"Work Hard, Play Hard"
2012,74,Ne-Yo,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself)
2012,75,Nicki Minaj,Nicki Minaj,Pound The Alarm
2012,76,Kenny Chesney,Kenny Chesney,Come Over
2012,77,Trey Songz,Trey Songz,Heart Attack
2012,78,Kirko Bangz,Kirko Bangz,Drank In My Cup
2012,79,Rihanna feat. Chris Brown,Rihanna,Birthday Cake
2012,79,Rihanna feat. Chris Brown,Chris Brown,Birthday Cake
2012,80,B.o.B,B.o.B,So Good
2012,81,Train,Train,50 Ways To Say Goodbye
2012,82,Toby Keith,Toby Keith,Red Solo Cup
2012,83,Selena Gomez and The Scene,Selena Gomez and The Scene,Love You Like A Love Song
2012,84,Chris Brown,Chris Brown,Turn Up The Music
2012,85,Ke$ha,Ke$ha,Die Young
2012,86,T-Pain feat. Wiz Khalifa and Lily Allen,T-Pain,5 O'Clock
2012,86,T-Pain feat. Wiz Khalifa and Lily Allen,Wiz Khalifa,5 O'Clock
2012,86,T-Pain feat. Wiz Khalifa and Lily Allen,Lily Allen,5 O'Clock
2012,87,Christina Perri,Christina Perri,A Thousand Years
2012,88,Jason Aldean,Jason Aldean,Take A Little Ride
2012,89,Rihanna,Rihanna,You Da One
2012,90,Havana Brown feat. Pitbull,Havana Brown,We Run The Night
2012,90,Havana Brown feat. Pitbull,Pitbull,We Run The Night
2012,91,Imagine Dragons,Imagine Dragons,It's Time
2012,92,Ca$h Out,Ca$h Out,Cashin' Out
2012,93,Luke Bryan,Luke Bryan,I Don't Want This Night To End
2012,94,Rihanna,Rihanna,Diamonds
2012,95,Lee Brice,Lee Brice,Hard To Love
2012,96,Kip Moore,Kip Moore,Somethin' 'Bout A Truck
2012,97,Miguel,Miguel,Adorn
