quiz,url,result,name,description,headline,image
Which “Real Housewife” Are You?,http://www.buzzfeed.com/tanyachen/which-real-housewives-housewife-are-you,5,Tamra Barney,"Haters can hate, but you’re a straight-shooter who lives in a strictly bullshit-free zone. At times your candor can cut a little deeper than you intended, but your hilarious wit makes up for it. Your foul mouth is really a public service.",You got: Tamra Barney,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr05/28/11/anigif_790cd3f979eff2ade7323a73e09de29b-5.gif
Which “Real Housewife” Are You?,http://www.buzzfeed.com/tanyachen/which-real-housewives-housewife-are-you,6,Porscha Williams,"People often mistake your innocence for naivetÃ©, but you know how to hold your own. And you don’t have to be a bitch to prove it.",You got: Porscha Williams,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr02/28/12/anigif_c3a4c7df1b111dca425d5d93a169621b-24.gif
Which “Real Housewife” Are You?,http://www.buzzfeed.com/tanyachen/which-real-housewives-housewife-are-you,7,Lisa Vanderpump,"You’re a natural-born hustler who makes hard work look really pretty. And while you make people work even harder to infiltrate your inner social circle, your undying loyalty to them will make it all worth it. 

Ugh, you’re always looking faaaaabulous, dahhhlinggggg.",You got: Lisa Vanderpump,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr07/28/12/anigif_1126e0c897c72531dc94bd27c1273280-8.gif
Which “Real Housewife” Are You?,http://www.buzzfeed.com/tanyachen/which-real-housewives-housewife-are-you,8,Heather Dubrow,"You are smart, eloquent, and elegant. You are just classy as f*ck.

Raising a glass of bubbly champs to you.",You got: Heather Dubrow,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr03/28/15/anigif_0e3d1e24b14003490389c286cbc13a60-16.gif
Which “Real Housewife” Are You?,http://www.buzzfeed.com/tanyachen/which-real-housewives-housewife-are-you,9,Sonja Morgan,"You’re bold and beautiful, and with a little wine in you, anything is possible. You’ve been hit with some misfortunes in the past, but you continue to keep your head (and butt) up because you refuse to live life sad and sober. You operate in your own little cosmic universe.",You got: Sonja Morgan,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr05/28/15/anigif_1cb5b02aa7941b8296d8e5fa2c1f6f11-6.gif
Which “Real Housewife” Are You?,http://www.buzzfeed.com/tanyachen/which-real-housewives-housewife-are-you,10,Kim Richards,"How can anybody NOT LOVE YOU? Yes, you’re a little detached from human reality, but just enough to allow you to see the good in everyone. You are a gentle soul. You also have really quirky euphemisms only you and animals understand.",You got: Kim Richards,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr07/28/15/anigif_f7876b353fcb6f275b53e25ef3fd7519-4.gif
Which “Real Housewife” Are You?,http://www.buzzfeed.com/tanyachen/which-real-housewives-housewife-are-you,11,Lisa Hochstein,"You’re the most rational one of your friend group (which really isn’t saying much) BUT you do try to keep the dynamic jelled nicely. 

You’re also a part-time princess, but what of it? You like nice things. Who doesn’t?",You got: Lisa Hochstein,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr06/28/16/anigif_74101228785e1da7fbbfaaa3d6fa6b70-11.gif
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,0,Phil Collins,"You seem kinda normal and square, but you’re a lot cooler than most people realize. You can be rather sensitive, but great things happen when you’re in touch with your emotions. You have a goofy sense of humor and often poke fun at your own unglamorous image.",You got: Phil Collins,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr03/28/9/9da4607c27e4604d479952bb3583d126-0.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,1,Simon Le Bon of Duran Duran,"You’re elegant and glamorous, and have dedicated your life to hedonistic pursuits. Some people dismiss you as shallow and frivolous, but what do you care? You are LIVING THE DREAM and will never ever apologize for that.",You got: Simon Le Bon of Duran Duran,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr07/28/9/1c5df359f1f52551a2304a18edd8a6ce-0.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,2,Bono of U2,"You’re very smart and extremely earnest, and strive to make the world a better place. You have a big personality and love to tell stories, so you’re basically the best drinking buddy anyone could hope for.",You got: Bono of U2,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr02/28/9/c6e0c636b7527d9682d0bb0e15d2e5ed-5.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,3,Jon Bon Jovi of Bon Jovi,"You’re friendly and unpretentious, and believe in standing up for the little guy. You like everything to be BIG â big emotions, big hair, big time success. You love to make other people happy.",You got: Jon Bon Jovi of Bon Jovi,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr05/28/9/2021b15a64d7499bd665187f981e12c8-0.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,4,Janet Jackson,"You’re friendly and sweet, but you’re not as bubbly and innocent as people think. You work hard to stay in control of your life even when it gets kinda crazy, and you always know when it’s time to beâ¦ nasty.",You got: Janet Jackson,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr06/28/9/d9c9be8aa6813ac0d0489b95d1048d21-0.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,5,Cyndi Lauper,"You’re a proud oddball and like to stick up for underdogs everywhere. Your individualistic nature is inspiring to other people, and your unique sense of style is years ahead of its time.",You got: Cyndi Lauper,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr04/4/15/ee220d38ace463741e0915e44570db76-13.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,6,Daryl Hall and John Oates,"Some people think you’re kinda dorky, but you don’t care â you know you’ve got style and talent. You’re not afraid to throw yourself whole-heartedly into romantic relationships. You like so much stuff that you actually keep a list of the best things in life.",You got: Daryl Hall and John Oates,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr03/28/9/04a378f5cbcdf2d262ad5e4f3e2c2aa8-3.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,7,Boy George of Culture Club,"You’re a proud individualist, and like to challenge people with closed minds. You have a lot of big appetites, and that can get you in trouble. But still, you live life to its fullest and never apologize for being exactly who you are.",You got: Boy George of Culture Club,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr04/28/9/8dd4e32a0d316f2319f8e71e7cd59f85-0.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,8,Axl Rose of Guns N’ Roses,"You’re a rebel and love to start trouble. You’re incredibly charismatic, but you sometimes have trouble getting along with the people who are drawn to you. You live life on your own terms and don’t care what anyone thinks.",You got: Axl Rose of Guns N’ Roses,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/4/15/anigif_8efb6e41d68de4400aa999724b4363a8-27.gif
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,9,David Lee Roth of Van Halen,"You are a world-class party animal and bring merriment and debauchery everywhere you go. You have a silly, upbeat personality, and never take anything too seriously.",You got: David Lee Roth of Van Halen,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr07/28/9/9e7899836492205dfabd9bfd006a461f-0.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,10,Whitney Houston,"If you weren’t so friendly and down to earth, your talent and poise would be intimidating. You bring passion and enthusiasm to everything you do, and you’re a delight at parties.",You got: Whitney Houston,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr06/28/9/36c7f3d1b942d2c64d5508ea5b120893-7.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,11,George Michael,"You’re beautiful and charming, but wish more people noticed that you have a deeper talent. You’re very frank about love and sex, but tend to be a little secretive about your private life.",You got: George Michael,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr08/28/9/fdb5cb163b9e0c5caa7816f9951d34fa-3.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,12,Bruce Springsteen,"You’re the BOSS. You have talent, passion, integrity, and look amaaaazing in blue jeans. You inspire reverence in other people, but you can’t help but always be humble and gracious.",You got: Bruce Springsteen,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr08/28/9/37f41a66060fd43d4e1102ce694b6c5b-0.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,13,Prince,U R not a woman. U R not a man. U R something we will never understand. Every1 is fascinated by your mysterious style and powerful sexuality. U R a star and nothing compares 2 U.,You got: Prince,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr03/28/9/13055d9b5db8497e30211032a186cf74-3.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,14,Madonna,"You’re highly intelligent and extremely ambitious, and will do whatever it takes to get what you want. You’re extremely charismatic, and love to be a provocateur. You put up a tough front, but sometimes reveal your softer side.",You got: Madonna,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr03/28/9/fce305d99b20a933223e4205d16a463c-4.jpg
Which ’80s Pop Icon Are You?,http://www.buzzfeed.com/perpetua/which-80s-pop-icon-are-you,15,Michael Jackson,"You’re shy and very eccentric, but you’ve got some indescribable quality that makes everyone adore you. You refuse to settle for anything less than excellence, which can lead to you being a bit hard on yourself. You make being amazing seem totally effortless.",You got: Michael Jackson,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr06/28/9/0d1bb211628edbb7b1339f33a12f1fea-1.jpg
Which Member Of Take That Is Your True Soulmate?,http://www.buzzfeed.com/kimberleydadds/which-member-of-take-that-is-actually-your-true-soul-mate,0,Mark Owen!,OF COURSE you got Mark. How could you possibly have got anyone else?! You’re two popular peas in a pod and he’s the cutest of the bunch. Soul mates FOREVER.,You got: Mark Owen!,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr08/28/7/6f14aca2827241addb1181cc572bf0c6-4.jpg
Which Member Of Take That Is Your True Soulmate?,http://www.buzzfeed.com/kimberleydadds/which-member-of-take-that-is-actually-your-true-soul-mate,1,Howard Donald!,"He’s quite possibly the coolest Take That star so OBVIOUSLY you got Howard. You two have always been soul mates and will always be soul mates. You’ll never have a dull day with this one, oh no. Enjoy.",You got: Howard Donald!,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr04/28/7/c106695f5664f41303142b77ac8cb2dc-8.jpg
Which Member Of Take That Is Your True Soulmate?,http://www.buzzfeed.com/kimberleydadds/which-member-of-take-that-is-actually-your-true-soul-mate,2,Robbie Williams!,"It’s only Robbie, of course! Never a dull day with this one, WELCOME to a lifetime of laughter. It’s that cheek and charm that have connected you. SOUL MATES.",You got: Robbie Williams!,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr08/28/7/0466e5baf69fb0b47c11eca5ad9a1163-10.jpg
Which Member Of Take That Is Your True Soulmate?,http://www.buzzfeed.com/kimberleydadds/which-member-of-take-that-is-actually-your-true-soul-mate,3,Jason Orange!,"YES! It was meant to be. He’s cute and charming and has all the cool moves… of course he’s your Take That soul mate. Only the finest for you, you lucky thing.",You got: Jason Orange!,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr04/28/7/27dca17746e62bec2cd631027ae4fa2f-6.jpg
Which Member Of Take That Is Your True Soulmate?,http://www.buzzfeed.com/kimberleydadds/which-member-of-take-that-is-actually-your-true-soul-mate,4,Gary Barlow!,"Oh, Gary, Gary, Gary. The brains behind all their songs, hell yes Mr Barlow’s your soul mate. He’s always been there for you since day one and he’s not going anywhere. YOU BOTH RULE.",You got: Gary Barlow!,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr04/28/7/1c8b3976f7225e7e9a57803841bb45ab-10.jpg
Which Boy-Band Member Is Your Soulmate?,http://www.buzzfeed.com/hannahcgregg/which-boy-band-member-is-your-soulmate,0,Brian Littrell from The Backstreet Boys,"You are…Brian’s one desire. You’re the cute, classic, all-American cutie, and luckily, Brian wants it that way!",You got: Brian Littrell from The Backstreet Boys,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr08/27/17/anigif_b15b909a4ef21801a6a5e7281ba317ed-2.gif
Which Boy-Band Member Is Your Soulmate?,http://www.buzzfeed.com/hannahcgregg/which-boy-band-member-is-your-soulmate,1,Chris Kirkpatrick from N’SYNC,"You’re unique, just like Chris. He always knew just how to stand out, and you do too! It’s safe to say he’ll ""drive himself crazy"" over you!",You got: Chris Kirkpatrick from N’SYNC,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr04/27/17/anigif_2dd488c5d179bc48abe3721fbb99ee4f-0.gif
Which Boy-Band Member Is Your Soulmate?,http://www.buzzfeed.com/hannahcgregg/which-boy-band-member-is-your-soulmate,2,Harry Styles from One Direction,"Your heart belongs to the world’s No. 1 hottie. With that hair and those tight black pants, who could say no? I guess he’s just got ""the one thing"" that you love!",You got: Harry Styles from One Direction,http://s3-ak.buzzfeed.com/static/2014-02/tmp/webdr04/27/17/anigif_2657d0241684f8648d3fcd785c795b83-2.gif
