"HAHNVILLE, LA",St. Charles,St Charles
"KANSAS CITY, KS",Wyandotte,Wyandotte
"WASHINGTON, IN",Daviess,Daviess
"WASHINGTON, IL",Tazewell,Tazewell
"LAKE RONKONKOMA, NY",Suffolk,Suffolk
"BUCYRUS, KS",Miami,Miami
"GARRISON, TX",Nacogdoches,Nacogdoches
"ELLICOTT CITY, MD",Howard,Howard
"GALLOWAY, NJ",Atlantic,Atlantic
"HAMMOND, IN",Lake,Lake
"MOUNT LEBANON, PA",Allegheny,Allegheny
"SAFFORD, AZ",Graham,Graham
"SAFFORD, AL",Dallas,Dallas
"BLOOMFIELD, NJ",Essex,Essex
"COGSWELL, ND",Sargent,Sargent
"COLUMBUS, OH",Franklin,Franklin
"EAGLEVILLE, PA",Montgomery,Montgomery
"FAIRHOPE, AL",Baldwin,Baldwin
"REIDSVILLE, NC",Rockingham,Rockingham
"BEAVERCREEK, OH",Greene,Greene
"COUNCIL BLUFFS, IA",Pottawattamie,Pottawattamie
"HODGENVILLE, KY",Larue,Larue
"PAULS VALLEY, OK",Garvin,Garvin
"HUDSON, WI",St. Croix,St Croix
"CAMAS, WA",Clark County,Clark County
"MC INTOSH, AL",Washington,Washington
"MASSILLON, OH",Stark,Stark
"CHELTENHAM, PA",Montgomery,Montgomery
"WILSON, NC",Wilson,Wilson
"CRETE, IL",Will,Will
"BLYTHEWOOD, SC",Richland,Richland
"MARYSVILLE, OH",Union,Union
"LOVELAND, OH",Hamilton,Hamilton
"AYER, MA",Middlesex,Middlesex
"BROOKLYN, IA",Poweshiek,Poweshiek
"FRANKLIN, KY",Franklin,Franklin
"DYERSVILLE, IA",Dubuque,Dubuque
"OWENSVILLE, MO",Gasconade,Gasconade
"LUMBERTON, NJ",Burlington,Burlington
"MEDINA, MN",Hennepin,Hennepin
"DRAPER, UT",Salt Lake County,Salt Lake County
"FLOWER MOUND, TX",Denton,Denton
"POTTSBORO, TX",Grayson,Grayson
"CHATHAM, IL",Sangamon,Sangamon
"SANGER, CA",Fresno County,Fresno County
"MULBERRY, FL",Polk,Polk
"SKILLMAN, NJ",Somerset,Somerset
"WETUMPKA, AL",Elmore,Elmore
"ONEIDA, TN",Scott,Scott
"BENTON HARBOR, MI",Berrien,Berrien
"WEBSTER, NY",Monroe,Monroe
"CHATOM, AL",Washington,Washington
"GROVELAND, FL",Lake,Lake
"TRINITY, TX",Trinity,Trinity
"STUARTS DRAFT, VA",Augusta,Augusta
"MOUNT CALVARY, WI",Fond du Lac,Fond Du Lac
"ONIDA, SD",Sully,Sully
"MONROE, CT",Fairfield,Fairfield
"TYLER, TX",Smith,Smith
"MOUNT PROSPECT, IL",Cook,Cook
"CHAMPION, PA",Westmoreland,Westmoreland
"BELTSVILLE, MD",Prince George's,Prince George's
"INDIANAPOLIS, IN",Marion,Marion
"GILBERT, AZ",Maricopa,Maricopa
"FORT LAUDERDALE, FL",Broward,Broward
"IRWIN, PA",Westmoreland,Westmoreland
"TROPHY CLUB, TX",Denton,Denton
"WHITELAND, IN",Johnson,Johnson
"FORT WAYNE, IN",Allen,Allen
"STOW, MA",Middlesex,Middlesex
"CONVENT, LA",St. James,St James
"ROMEO, MI",Macomb,Macomb
"ROBBINS, IL",Cook,Cook
"LOUISVILLE, KY",Jefferson,Jefferson
"BRIGANTINE, NJ",Atlantic,Atlantic
"JONESBORO, AR",Craighead,Craighead
"RIDGEFIELD PARK, NJ",Bergen,Bergen
"BRAZIL, IN",Clay,Clay
"WYANDOTTE, MI",Wayne,Wayne
"KINSTON, NC",Lenoir,Lenoir
"NORTH LAS VEGAS, NV",Clark County,Clark County
"NORWOOD, NC",Stanly,Stanly
"WOODRUFF, SC",Spartanburg,Spartanburg
"CHEVERLY, MD",Prince George's,Prince George's
"ENCINITAS, CA",San Diego County,San Diego County
"NORWOOD, NJ",Bergen,Bergen
"SOUTHAMPTON, NJ",Burlington,Burlington
"MIDDLETOWN, CA",Lake County,Lake County
"PALOS HEIGHTS, IL",Cook,Cook
"LINEVILLE, AL",Clay,Clay
"LAKE HELEN, FL",Volusia,Volusia
"MIDDLETOWN, CT",Middlesex,Middlesex
"FERNDALE, WA",Whatcom County,Whatcom County
"ALTADENA, CA",Los Angeles County,Los Angeles County
"HADDONFIELD, NJ",Camden,Camden
"EAGAN, MN",Dakota,Dakota
"PINEHURST, NC",Moore,Moore
"RANDLEMAN, NC",Randolph,Randolph
"UNIONTOWN, OH",Stark,Stark
"LEES SUMMIT, MO",Jackson,Jackson
"PALM BEACH, FL",Palm Beach,Palm Beach
"MIAMISBURG, OH",Montgomery,Montgomery
"GRANITE BAY, CA",Placer County,Placer County
"BLESSING, TX",Matagorda,Matagorda
"DAWSONVILLE, GA",Dawson,Dawson
"LAYTON, UT",Davis County,Davis County
"ELGIN, TX",Bastrop,Bastrop
"INDUSTRY, PA",Beaver,Beaver
"PALMYRA, NJ",Burlington,Burlington
"PORT MATILDA, PA",Centre,Centre
"PORT SULPHUR, LA",Plaquemines,Plaquemines
"WILTON, CT",Fairfield,Fairfield
"POWELL, WY",Park,Park
"BREWSTER, MA",Barnstable,Barnstable
"LITTLE EGG HARBOR TWP, NJ",Ocean,Ocean
"WILTON, CA",Sacramento County,Sacramento County
"BLOOMINGDALE, GA",Chatham,Chatham
"LAWRENCE, NY",Nassau,Nassau
"MERIDIAN, MS",Lauderdale,Lauderdale
"NEWPORT, OR",Lincoln County,Lincoln County
"MILLERSVILLE, MD",Anne Arundel,Anne Arundel
"MILAN, MI",Milan,MI
"TARZANA, CA",Los Angeles County,Los Angeles County
"MACOMB, MI",Macomb,Macomb
"CHAPIN, SC",Lexington,Lexington
"GALENA, OH",Delaware,Delaware
"LA GRANGE, KY",Oldham,Oldham
"CROSWELL, MI",Sanilac,Sanilac
"CINNAMINSON, NJ",Burlington,Burlington
"COLUMBIA, LA",Caldwell,Caldwell
"DESERT HOT SPRINGS, CA",Riverside County,Riverside County
"PLEASANTON, TX",Atascosa,Atascosa
"AVON LAKE, OH",Lorain,Lorain
"RIVER RIDGE, LA",Jefferson,Jefferson
"CHALFONT, PA",Bucks,Bucks
"FALLS CREEK, PA",Jefferson,Jefferson
"PIXLEY, CA",Tulare County,Tulare County
"TEWKSBURY, MA",Middlesex,Middlesex
"MARTINEZ, GA",Columbia,Columbia
"LYNWOOD, CA",Los Angeles County,Los Angeles County
"SUMMIT, MS",Pike,Pike
"DICKERSON, MD",Montgomery,Montgomery
"MERCERSBURG, PA",Franklin,Franklin
"FOREST CITY, NC",Rutherford,Rutherford
"SUSANVILLE, CA",Lassen County,Lassen County
"KESWICK, VA",Albemarle,Albemarle
"GALLATIN, TN",Sumner,Sumner
"DAYTON, MD",Howard,Howard
"WINTHROP, MA",Suffolk,Suffolk
"YARMOUTH, ME",Cumberland,Cumberland
"MASSAPEQUA, NY",Nassau,Nassau
"APACHE JUNCTION, AZ",Pinal,Pinal
"PEMBROKE PINES, FL",Broward,Broward
"DARTMOUTH, MA",Bristol,Bristol
"MISHAWAKA, IN",St. Joseph,St Joseph
"BOZEMAN, MT",Gallatin,Gallatin
"SAN RAFAEL, CA",Marin County,Marin County
"NORTH BEND, WA",King County,King County
"WESTMONT, IL",DuPage,Dupage
"HANOVER, NH",Grafton,Grafton
"BELLE MEAD, NJ",Somerset,Somerset
"WEST MEMPHIS, AR",Crittenden,Crittenden
"VANCOUVER, BC",Greater Vancouver,Greater Vancouver
"NEW BRIGHTON, PA",Beaver,Beaver
"ROLLING HILLS ESTATES, CA",Los Angeles County,Los Angeles County
"OMAHA, NE",Douglas,Douglas
"HAMPTON, SC",Hampton,Hampton
"WAIANAE, HI",Honolulu County,Honolulu County
"PINEVILLE, LA",Rapides,Rapides
"PASADENA, CA",Los Angeles County,Los Angeles County
"SYCAMORE, IL",DeKalb,Dekalb
"CONNELLSVILLE, PA",Fayette,Fayette
"CAT SPRING, TX",Austin,Austin
"CAPE MAY COURT HOUSE, NJ",Cape May,Cape May
"SYLVANIA, GA",Screven,Screven
"SMACKOVER, AR",Union,Union
"MITCHELLVILLE, MD",Prince George's,Prince George's
"EVANS, GA",Columbia,Columbia
"LITCHFIELD, NE",Sherman,Sherman
"HARRISONVILLE, MO",Cass,Cass
"ATHENS, GA",Clarke,Clarke
"GLENDALE HEIGHTS, IL",DuPage,Dupage
"LA MIRADA, CA",Los Angeles County,Los Angeles County
"CLAREMONT, CA",Los Angeles County,Los Angeles County
"TAYLORSVILLE, MS",Smith,Smith
"BONNEAU, SC",Berkeley,Berkeley
"MANHATTAN, MT",Gallatin,Gallatin
"SMITHFIELD, UT",Cache County,Cache County
"CUERO, TX",DeWitt,Dewitt
"GREENWOOD, IN",Johnson,Johnson
"HAMLET, NC",Richmond,Richmond
"PAOLI, PA",Chester,Chester
"WASHINGTONVILLE, NY",Orange,Orange
"REYNOLDSBURG, OH",Franklin,Franklin
"WASHINGTON, GA",Wilkes,Wilkes
"DELAFIELD, WI",Waukesha,Waukesha
"HEATHROW, FL",Seminole,Seminole
"RIVERDALE, GA",Clayton,Clayton
"GRAMERCY, LA",St. James,St James
"LILBURN, GA",Gwinnett,Gwinnett
"PINE CITY, NY",Chemung,Chemung
"MIDDLEBURY, CT",New Haven,New Haven
"NORTH CANTON, OH",Stark,Stark
"ASHLAND, PA",Schuylkill,Schuylkill
"PANACEA, FL",Liberty,Liberty
"MALDEN, MA",Middlesex,Middlesex
"CARPINTERIA, CA",Santa Barbara County,Santa Barbara County
"SARGEANT, MN",Mower,Mower
"MOKENA, IL",Will,Will
"PORT TOBACCO, MD",Charles,Charles
"PENDLETON, SC",Anderson,Anderson
"YOUNGSTOWN, OH",Mahoning,Mahoning
"BRENHAM, TX",Washington,Washington
"FARMINGDALE, NJ",Monmouth,Monmouth
"CHARDON, OH",Geauga,Geauga
"ASHBURN, VA",Loudoun,Loudoun
"BELMONT, MA",Middlesex,Middlesex
"WILLOUGHBY, OH",Lake,Lake
"COLUMBUS, MS",Lowndes,Lowndes
"SHERRODSVILLE, OH",Carroll,Carroll
"UPPER SADDLE RIVER, NJ",Bergen,Bergen
"WATERFORD, MI",Oakland,Oakland
"BLUE RIDGE, VA",Botetourt,Botetourt
"ENDWELL, NY",Broome,Broome
"LINCOLNTON, GA",Lincoln,Lincoln
"YONKERS, NY",Westchester,Westchester
"HILTON HEAD ISLAND, SC",Beaufort,Beaufort
"HIALEAH, FL",Miami-Dade,Miami-Dade
"CLERMONT, FL",Lake,Lake
"WAYNESBURG, KY",Lincoln,Lincoln
"DEER PARK, NY",Suffolk,Suffolk
"MERRILLVILLE, IN",Lake,Lake
"SAGINAW, MI",Saginaw,Saginaw
"MELISSA, TX",Collin,Collin
"CALERA, AL",Shelby,Shelby
"BRYN MAWR, PA",Montgomery,Montgomery
"SHOREWOOD, IL",Will,Will
"PACIFIC GROVE, CA",Monterey County,Monterey County
"PORT SAINT LUCIE, FL",St. Lucie,St Lucie
"BELMONT, MS",Tishomingo,Tishomingo
"CRESSKILL, NJ",Bergen,Bergen
"WAYNESBORO, MS",Wayne,Wayne
"MEDINA, OH",Medina,Medina
"CAMERON, SC",Calhoun,Calhoun
"IOWA CITY, IA",Johnson,Johnson
"BELLE CHASSE, LA",Plaquemines,Plaquemines
"BUTTE, MT",Silver Bow,Silver Bow
"TUALATIN, OR",Washington County,Washington County
"RAESFELD, GE",MÃ_nster,MÃ_nster
"COSHOCTON, OH",Coshocton,Coshocton
"HUTCHINSON, KS",Reno,Reno
"TORRANCE, CA",Los Angeles County,Los Angeles County
"HARPER WOODS, MI",Wayne,Wayne
"WILDWOOD, NJ",Cape May,Cape May
"PLACENTIA, CA",Orange County,Orange County
"HOQUIAM, WA",Grays Harbor County,Grays Harbor County
"WAYNESVILLE, MO",Pulaski,Pulaski
"MARGATE CITY, NJ",Atlantic,Atlantic
"SHIPPENSBURG, PA",Cumberland,Cumberland
"VERMILION, OH",Erie,Erie
"WILMINGTON, DE",New Castle,New Castle
"WHITE HALL, AR",Jefferson,Jefferson
"COVINGTON, KY",Kenton,Kenton
"EDINA, MN",Hennepin,Hennepin
"FRANKLINVILLE, NJ",Gloucester,Gloucester
"WESTERVILLE, OH",Franklin,Franklin
"MOUNT KISCO, NY",Westchester,Westchester
"GLEN, MT",Beaverhead,Beaverhead
"ROYAL CENTER, IN",Cass,Cass
"NORTHRIDGE, CA",Los Angeles County,Los Angeles County
"MONROE, MI",Monroe,Monroe
"COOKEVILLE, TN",Putnam,Putnam
"HIGHLAND, UT",Utah County,Utah County
"CEDARBLUFF, MS",Clay,Clay
"PRATHER, CA",Fresno County,Fresno County
"CHELSEA, AL",Shelby,Shelby
"MANSFIELD, OH",Richland,Richland
"VALLEY STREAM, NY",Nassau,Nassau
"SIOUX RAPIDS, IA",Buena Vista,Buena Vista
"PACIFICA, CA",San Mateo County,San Mateo County
"CANFIELD, OH",Mahoning,Mahoning
"STOW, OH",Summit,Summit
"ROSSVILLE, GA",Walker,Walker
"WATERFORD, WI",Racine,Racine
"FORT MEADE, MD",Anne Arundel,Anne Arundel
"MOUNT CARMEL, IL",Wabash,Wabash
"ROGERS, AR",Benton,Benton
"LA GRANGE PARK, IL",Cook,Cook
"WAYNE, MI",Wayne,Wayne
"GOODRICH, MI",Genesee,Genesee
"FRANKFORT, IL",Will,Will
"WOODRUFF, UT",Rich County,Rich County
"TORRINGTON, CT",Litchfield,Litchfield
"HOPATCONG, NJ",Sussex,Sussex
"GLEN RIDGE, NJ",Essex,Essex
"EAST LANSING, MI",Ingham,Ingham
"AURORA, OH",Portage,Portage
"ROYAL OAK, MI",Oakland,Oakland
"OAKLEY, UT",Summit County,Summit County
"PALM SPRINGS, CA",Riverside County,Riverside County
"SIMI VALLEY, CA",Ventura County,Ventura County
"OAK HARBOR, WA",Island County,Island County
"SHELBY, MS",Bolivar,Bolivar
"INKSTER, MI",Wayne,Wayne
"JIM THORPE, PA",Carbon,Carbon
"SPRINGFIELD, NE",Sarpy,Sarpy
"GREAT FALLS, MT",Cascade,Cascade
"OWOSSO, MI",Shiawassee,Shiawassee
"QUEEN CREEK, AZ",Maricopa,Maricopa
"DANE, WI",Dane,Dane
"TARBORO, NC",Edgecombe,Edgecombe
"LEBANON, MO",Laclede,Laclede
"MONACA, PA",Beaver,Beaver
"HANFORD, CA",Kings County,Kings County
"NORTH MIAMI BEACH, FL",Miami-Dade,Miami-Dade
"RIO LINDA, CA",Sacramento County,Sacramento County
"GROVEPORT, OH",Franklin,Franklin
"ALLENHURST, NJ",Monmouth,Monmouth
"SOUTHFIELD, MI",Oakland,Oakland
"BURLESON, TX",Johnson,Johnson
"SHERRILLS FORD, NC",Catawba,Catawba
"BEAVER, PA",Beaver,Beaver
"HUNTINGTOWN, MD",Calvert,Calvert
"MCMURRAY, PA",Washington,Washington
"SANDPOINT, ID",Bonner,Bonner
"MADISON, FL",Madison,Madison
"HINGHAM, MA",Plymouth,Plymouth
"NORTH LITTLE ROCK, AR",Pulaski,Pulaski
"LULING, TX",Caldwell,Caldwell
"PROSPECT, CT",New Haven,New Haven
"ROXBORO, NC",Person,Person
"SPRING CITY, TN",Rhea,Rhea
"KENNEWICK, WA",Benton County,Benton County
"CROSSETT, AR",Ashley,Ashley
"LAKE VIEW TERRACE, CA",Los Angeles County,Los Angeles County
"VALPARAISO, IN",Porter,Porter
"POSEYVILLE, IN",Posey,Posey
"VALLEY, AL",Chambers,Chambers
"ALEXANDRIA, LA",Rapides,Rapides
"MORENO VALLEY, CA",Riverside County,Riverside County
"EPPING, NH",Rockingham,Rockingham
"LLANO, TX",Llano,Llano
"MIMS, FL",Brevard,Brevard
"EASTCHESTER, NY",Westchester,Westchester
"GODFREY, IL",Madison,Madison
"EYNON, PA",Lackawanna,Lackawanna
"CRESTVIEW, FL",Okaloosa,Okaloosa
"BOONE, NC",Watauga,Watauga
"HILLIARD, OH",Franklin,Franklin
"LUMBERTON, TX",Hardin,Hardin
"CHASKA, MN",Carver,Carver
"HOKES BLUFF, AL",Etowah,Etowah
"VERONA, NJ",Essex,Essex
"DANVILLE, CA",Contra Costa County,Contra Costa County
"CALIFORNIA, MD",St. Mary's,St Mary's
"FARMINGTON, CT",Hartford,Hartford
"FORT RECOVERY, OH",Mercer,Mercer
"MAHTOMEDI, MN",Washington,Washington
"SELLERSVILLE, PA",Bucks,Bucks
"ELDRIDGE, MO",Laclede,Laclede
"PARSIPPANY, NJ",Morris,Morris
"WAUSAU, WI",Marathon,Marathon
"MOUNT AIRY, LA",St. John the Baptist,St John the Baptist
"SOLANA BEACH, CA",San Diego County,San Diego County
"WOODWAY, WA",Snohomish County,Snohomish County
"MENOMONIE, WI",Dunn,Dunn
"SUWANEE, GA",Gwinnett,Gwinnett
"HARRISBURG, PA",Dauphin,Dauphin
"YAKIMA, WA",Yakima County,Yakima County
"MARSHALL, IL",Clark,Clark
"INDEPENDENCE, KY",Kenton,Kenton
"SAYREVILLE, NJ",Middlesex,Middlesex
"BROWNSBURG, IN",Hendricks,Hendricks
"HERNANDO, MS",DeSoto,Desoto
"WAVERLY, AL",Chambers,Chambers
"GREENBRIER, AR",Faulkner,Faulkner
"DELAND, FL",Volusia,Volusia
"HIGHLAND SPRINGS, VA",Henrico,Henrico
"HANOVER, PA",York,York
"BROADVIEW HEIGHTS, OH",Cuyahoga,Cuyahoga
"GRAND RAPIDS, MI",Kent,Kent
"LODI, CA",San Joaquin County,San Joaquin County
"PASADENA, MD",Anne Arundel,Anne Arundel
"RICHMOND HILLS, ON",Ottawa Division,Ottawa Division
"AMARILLO, TX",Potter,Potter
"NEWBURY PARK, CA",Ventura County,Ventura County
"SYRACUSE, NY",Onondaga,Onondaga
"NEW BALTIMORE, MI",Macomb,Macomb
"BURKBURNETT, TX",Wichita,Wichita
"CARLISLE, PA",Cumberland,Cumberland
"CLYDE, OH",Sandusky,Sandusky
"WAYNESBURG, PA",Greene,Greene
"PENNSAUKEN, NJ",Camden,Camden
"LAKE BLUFF, IL",Lake,Lake
"LA JOLLA, CA",San Diego County,San Diego County
"PORTLAND, OR",Multnomah County,Multnomah County
"GORE, OK",Sequoyah,Sequoyah
"URBANA, IL",Champaign,Champaign
"RAVEN, VA",Tazewell,Tazewell
"MEAD, WA",Spokane County,Spokane County
"MERRYVILLE, LA",Beauregard,Beauregard
"ATHENS, AL",Limestone,Limestone
"MIDDLEFIELD, CT",Middlesex,Middlesex
"VENICE, CA",Los Angeles County,Los Angeles County
"HAMDEN, OH",Vinton,Vinton
"PAGOSA SPRINGS, CO",Archuleta,Archuleta
"SLIDELL, LA",St. Tammany,St Tammany
"SELDEN, NY",Suffolk,Suffolk
"ROCKVILLE CENTRE, NY",Nassau,Nassau
"FULLERTON, CA",Orange County,Orange County
"LONGMEADOW, MA",Hampden,Hampden
"HEBRON, KY",Boone,Boone
"WEST JEFFERSON, NC",Ashe,Ashe
"CARMEL, CA",Monterey County,Monterey County
"MAYFIELD HEIGHTS, OH",Cuyahoga,Cuyahoga
"GARDEN CITY, GA",Chatham,Chatham
"JACKSONVILLE, NC",Onslow,Onslow
"LAMAR, SC",Darlington,Darlington
"BEDFORD, VA",Bedford,Bedford
"GONZALES, LA",Ascension,Ascension
"APEX, NC",Wake,Wake
"MILLSBORO, DE",Sussex,Sussex
"OWEGO, NY",Tioga,Tioga
"WELLFLEET, MA",Barnstable,Barnstable
"SAN PABLO, CA",Contra Costa County,Contra Costa County
"SAINT GEORGE, SC",Dorchester,Dorchester
"NEWTON, KS",Harvey,Harvey
"LAKE ZURICH, IL",Lake,Lake
"LEWISBURG, WV",Greenbrier,Greenbrier
"TENAHA, TX",Shelby,Shelby
"FLEMINGTON, NJ",Hunterdon,Hunterdon
"GILTNER, NE",Hamilton,Hamilton
"LADERA, CA",San Mateo County,San Mateo County
"VARNEY, KY",Pike,Pike
"CAZENOVIA, NY",Madison,Madison
"AUDUBON, PA",Montgomery,Montgomery
"BUFFALO, NY",Erie,Erie
"REDONDO BEACH, CA",Los Angeles County,Los Angeles County
"NORWALK, OH",Huron,Huron
"RICE, TX",Navarro,Navarro
"FRANKLIN, OH",Warren,Warren
"ROCKLEDGE, FL",Brevard,Brevard
"MADISONVILLE, TX",Madison,Madison
"BULVERDE, TX",Comal,Comal
"INMAN, SC",Spartanburg,Spartanburg
"METAMORA, IL",Woodford,Woodford
"ANNAPOLIS, MD",Anne Arundel,Anne Arundel
"CUMMING, GA",Forsyth,Forsyth
"BRIARCLIFF MANOR, NY",Westchester,Westchester
"DE QUEEN, AR",Sevier,Sevier
"FORT BENTON, MT",Chouteau,Chouteau
"CHATHAM, MA",Barnstable,Barnstable
"OSKALOOSA, IA",Mahaska,Mahaska
"MANDAN, ND",Morton,Morton
"LAKE CHARLES, LA",Calcasieu,Calcasieu
"CARLISLE, OH",Warren,Warren
"DOYLESTOWN, PA",Bucks,Bucks
"PARKTON, MD",Baltimore,Baltimore
"AMHERST, OH",Lorain,Lorain
"JENA, LA",La Salle,La Salle
"LAKE ELMO, MN",Washington,Washington
"NORTH HAMPTON, NH",Rockingham,Rockingham
"DALLAS, GA",Paulding,Paulding
"MINNETONKA, MN",Hennepin,Hennepin
"PALM BAY, FL",Brevard,Brevard
"EVERSON, WA",Whatcom County,Whatcom County
"HAINES CITY, FL",Polk,Polk
"HOSCHTON, GA",Jackson,Jackson
"SAINT FRANCISVILLE, LA",West Feliciana,West Feliciana
"LITTLE ROCK, IA",Lyon,Lyon
"DENISON, TX",Grayson,Grayson
"HAWORTH, NJ",Bergen,Bergen
"FAIRBURY, IL",Livingston,Livingston
"WINDSOR, CT",Hartford,Hartford
"FARMERSVILLE, TX",Collin,Collin
"MANSFIELD, MA",Bristol,Bristol
"WINDSOR, CO",Weld,Weld
"WINDSOR, CA",Sonoma County,Sonoma County
"FORSYTH, GA",Monroe,Monroe
"CENTREVILLE, VA",Fairfax,Fairfax
"PROVIDENCE, RI",Providence,Providence
"TONKAWA, OK",Kay,Kay
"MULLINS, SC",Marion,Marion
"SUN CITY, AZ",Maricopa,Maricopa
"DOWNINGTOWN, PA",Chester,Chester
"CANTON, GA",Cherokee,Cherokee
"PIERRE PART, LA",Assumption,Assumption
"FRONTENAC, MO",St. Louis,St Louis
"COLBERT, GA",Madison,Madison
"LELAND, NC",Brunswick,Brunswick
"SOPCHOPPY, FL",Wakulla,Wakulla
"NEPTUNE, NJ",Monmouth,Monmouth
"SALISBURY, MD",Wicomico,Wicomico
"CARENCRO, LA",Lafayette,Lafayette
"WATSONVILLE, CA",Santa Cruz County,Santa Cruz County
"LEXINGTON, NC",Davidson,Davidson
"SANDY HOOK, MS",Marion,Marion
"GRAY, LA",Terrebonne,Terrebonne
"BAKER, MT",Fallon,Fallon
"FRANKFORT, KY",Franklin,Franklin
"NAZARETH, PA",Northampton,Northampton
"LINCOLN, AL",Lincoln,Lincoln
"BAY SHORE, NY",Suffolk,Suffolk
"SOUTH PITTSBURG, TN",Marion,Marion
"MONROE, OH",Butler,Butler
"POLKTON, NC",Anson,Anson
"CORNWALL, NY",Orange,Orange
"SEEKONK, MA",Bristol,Bristol
"EVANSVILLE, IN",Vanderburgh,Vanderburgh
"OLNEY, MD",Montgomery,Montgomery
"DANBURY, CT",Fairfield,Fairfield
"YUKON, OK",Canadian,Canadian
"NORTH BRADDOCK, PA",Allegheny,Allegheny
"CARRINGTON, ND",Foster,Foster
"BRUNSWICK, OH",Medina,Medina
"ADAMSTOWN, MD",Frederick,Frederick
"TANNER, AL",Limestone,Limestone
"HALETHORPE, MD",Baltimore,Baltimore
"FLORENCE, KY",Boone,Boone
"WILLIAMSBURG, KY",Whitley,Whitley
"BRISTOL, TN",Sullivan,Sullivan
"LEBANON, OH",Warren,Warren
"PORT ORCHARD, WA",Kitsap County,Kitsap County
"GULFPORT, MS",Harrison,Harrison
"GRASS VALLEY, CA",Nevada County,Nevada County
"EDINBORO, PA",Erie,Erie
"ELIZABETH, PA",Allegheny,Allegheny
"BARSTOW, CA",San Bernardino County,San Bernardino County
"LAKEWOOD, NJ",Ocean,Ocean
"RINGGOLD, GA",Catoosa,Catoosa
"SCOTTSDALE, AZ",Maricopa,Maricopa
"LIBERTY, SC",Pickens,Pickens
"EMPORIA, KS",Lyon,Lyon
"TALLASSEE, AL",Elmore,Elmore
"MOUNTAIN VIEW, CA",Santa Clara County,Santa Clara County
"CARBONDALE, CO",Garfield,Garfield
"BOULDER, CO",Boulder,Boulder
"WENHAM, MA",Essex,Essex
"MORAGA, CA",Contra Costa County,Contra Costa County
"FARRELL, PA",Mercer,Mercer
"HUNTINGTON, NY",Suffolk,Suffolk
"RIO RICO, AZ",Santa Cruz,Santa Cruz
"ROGERSVILLE, MO",Webster,Webster
"GARDENDALE, AL",Jefferson,Jefferson
"CORNING, CA",Tehama County,Tehama County
"LAKELAND, GA",Lanier,Lanier
"MARS, PA",Butler,Butler
"MIAMI SPRINGS, FL",Miami-Dade,Miami-Dade
"MACOMB, IL",McDonough,McDonough
"ORADELL, NJ",Bergen,Bergen
"VALLEY VIEW, TX",Cooke,Cooke
"CLEMSON, SC",Pickens,Pickens
"MILTON, FL",Santa Rosa,Santa Rosa
"HERSHEY, PA",Dauphin,Dauphin
"CAMARILLO, CA",Ventura County,Ventura County
"NORTH HILLS, CA",Los Angeles County,Los Angeles County
"PARIS, TN",Henry,Henry
"HARRISON, NY",Westchester,Westchester
"DAHLONEGA, GA",Lumpkin,Lumpkin
"ETIWANDA, CA",San Bernardino County,San Bernardino County
"PARIS, TX",Lamar,Lamar
"PINNACLE, NC",Stokes,Stokes
"DILLWYN, VA",Buckingham,Buckingham
"FRISCO, TX",Collin,Collin
"SMYRNA, TN",Rutherford,Rutherford
"STONINGTON, CT",New London,New London
"COHOES, NY",Albany,Albany
"WESTCHESTER, CA",Los Angeles County,Los Angeles County
"MARTINEZ, CA",Contra Costa County,Contra Costa County
"BAY MINETTE, AL",Baldwin,Baldwin
"BASSETT, VA",Henry,Henry
"OCOEE, FL",Orange,Orange
"MARTIN, TN",Weakley,Weakley
"LIVERMORE, CA",Alameda County,Alameda County
"NEWPORT, KY",Campbell,Campbell
"MOUNT AIRY, NC",Surry,Surry
"WILLIAMSTOWN, NJ",Gloucester,Gloucester
"MILL VALLEY, CA",Marin County,Marin County
"BRONX, NY",Bronx,Bronx
"CORONA DEL MAR, CA",Orange County,Orange County
"HASTINGS, PA",Cambria,Cambria
"GWINNER, ND",Sargent,Sargent
"YORK, PA",York,York
"VICKSBURG, MS",Warren,Warren
"URBANA, OH",Champaign,Champaign
"STOCKTON, KS",Rooks,Rooks
"HALLSVILLE, TX",Harrison,Harrison
"MONTICELLO, GA",Jasper,Jasper
"OGDENSBURG, NY",St. Lawrence,St Lawrence
"WEST CARROLLTON, OH",Montgomery,Montgomery
"BELLEVILLE, IL",St. Clair,St Clair
"OWLS HEAD, ME",Knox,Knox
"BLACKFOOT, ID",Bingham,Bingham
"BELDEN, MS",Lee,Lee
"HYDE PARK, UT",Cache County,Cache County
"ALTAMONTE SPRINGS, FL",Seminole,Seminole
"WHEAT RIDGE, CO",Jefferson,Jefferson
"SPIRO, OK",Le Flore,Le Flore
"HIGHTSTOWN, NJ",Mercer,Mercer
"LAIE, HI",Honolulu County,Honolulu County
"BOISE, ID",Ada,Ada
"MORELAND HILLS, OH",Cuyahoga,Cuyahoga
"HAYDEN, AZ",Gila,Gila
"FORREST CITY, AR",St. Francis,St Francis
"MONTROSE, PA",Susquehanna,Susquehanna
"CORDOVA, AL",CÃ_rdoba,CÃ_rdoba
"GRAND ISLAND, NY",Erie,Erie
"GRAND ISLAND, NE",Hall,Hall
"NEW BERN, NC",Craven,Craven
"POWHATAN, VA",Powhatan,Powhatan
"WINNSBORO, SC",Fairfield,Fairfield
"LANHAM, MD",Prince George's,Prince George's
